"date_report","province","c_daily","c_cum","d_daily","d_cum","r_cum","t_cum"
2020-10-07,"Manitoba",31,2277,3,27,1448,197988
2020-10-07,"New Brunswick",17,222,0,2,198,81696
2020-10-07,"Newfoundland and Labrador",0,277,0,4,269,45170
2020-10-07,"NorthWest",0,5,0,0,5,5491
2020-10-07,"Nova Scotia",0,1089,0,65,1021,99793
2020-10-07,"Nunavut",0,0,0,0,0,3159
2020-10-07,"Ontario",643,58280,1,3032,47613,4212623
2020-10-07,"Prince Edward Island",0,61,0,0,58,35378
2020-10-07,"Quebec",900,81914,7,5906,67735,1629846
2020-10-07,"Repatriated",0,13,0,0,13,0
2020-10-07,"Saskatchewan",10,1994,0,24,1832,169712
2020-10-07,"Yukon",0,15,0,0,15,3542
2020-10-08,"Alberta",364,19718,1,282,17338,1472658
2020-10-08,"British Columbia",110,10066,1,245,8398,627578
2020-10-08,"Manitoba",67,2344,0,27,1454,200710
2020-10-08,"New Brunswick",3,225,0,2,199,82365
2020-10-08,"Newfoundland and Labrador",0,277,0,4,269,45591
2020-10-08,"NorthWest",0,5,0,0,5,5536
2020-10-08,"Nova Scotia",0,1089,0,65,1021,100477
2020-10-08,"Nunavut",0,0,0,0,0,3159
2020-10-08,"Ontario",836,59116,3,3035,48308,4261111
2020-10-08,"Prince Edward Island",0,61,0,0,58,35378
2020-10-08,"Quebec",1078,82992,9,5915,68585,1646826
2020-10-08,"Repatriated",0,13,0,0,13,0
2020-10-08,"Saskatchewan",18,2012,0,24,1845,171008
2020-10-08,"Yukon",0,15,0,0,15,3561
2020-10-09,"Alberta",277,19995,0,282,17488,1498064
2020-10-09,"British Columbia",119,10185,0,245,8502,638915
2020-10-09,"Manitoba",84,2428,3,30,1465,203905
2020-10-09,"New Brunswick",13,238,0,2,199,83173
2020-10-09,"Newfoundland and Labrador",2,279,0,4,269,46056
2020-10-09,"NorthWest",0,5,0,0,5,5572
2020-10-09,"Nova Scotia",0,1089,0,65,1021,101198
2020-10-09,"Nunavut",0,0,0,0,0,3278
2020-10-09,"Ontario",912,60028,5,3040,49032,4306025
2020-10-09,"Prince Edward Island",0,61,0,0,58,35378
2020-10-09,"Quebec",1102,84094,21,5936,69486,1661851
2020-10-09,"Repatriated",0,13,0,0,13,0
2020-10-09,"Saskatchewan",22,2034,0,24,1871,172732
2020-10-09,"Yukon",0,15,0,0,15,3588
2020-10-10,"Alberta",0,19995,0,282,17488,1514285
2020-10-10,"British Columbia",0,10185,0,245,8502,638915
2020-10-10,"Manitoba",96,2524,2,32,1475,205552
2020-10-10,"New Brunswick",20,258,0,2,199,84081
2020-10-10,"Newfoundland and Labrador",3,282,0,4,269,46359
2020-10-10,"NorthWest",0,5,0,0,5,5572
2020-10-10,"Nova Scotia",3,1092,0,65,1022,101634
2020-10-10,"Nunavut",0,0,0,0,0,3278
2020-10-10,"Ontario",865,60893,7,3047,49732,4350323
2020-10-10,"Prince Edward Island",0,61,0,0,58,35378
2020-10-10,"Quebec",1097,85191,14,5950,70696,1677747
2020-10-10,"Repatriated",0,13,0,0,13,0
2020-10-10,"Saskatchewan",34,2068,0,24,1883,174017
2020-10-10,"Yukon",0,15,0,0,15,3588
2020-10-11,"Alberta",0,19995,0,282,17488,1528159
2020-10-11,"British Columbia",0,10185,0,245,8502,638915
2020-10-11,"Manitoba",54,2578,0,32,1483,208703
2020-10-11,"New Brunswick",14,272,0,2,199,84847
2020-10-11,"Newfoundland and Labrador",0,282,0,4,269,46565
2020-10-11,"NorthWest",0,5,0,0,5,5572
2020-10-11,"Nova Scotia",0,1092,0,65,1023,102167
2020-10-11,"Nunavut",0,0,0,0,0,3278
2020-10-11,"Ontario",564,61457,2,3049,50437,4394461
2020-10-11,"Prince Edward Island",2,63,0,0,58,35378
2020-10-11,"Quebec",942,86133,3,5953,71839,1691452
2020-10-11,"Repatriated",0,13,0,0,13,0
2020-10-11,"Saskatchewan",24,2092,1,25,1888,176224
2020-10-11,"Yukon",0,15,0,0,15,3588
2020-10-12,"Alberta",0,19995,0,282,17488,1544816
2020-10-12,"British Columbia",0,10185,0,245,8502,638915
2020-10-12,"Manitoba",77,2655,2,34,1490,210902
2020-10-12,"New Brunswick",6,278,0,2,200,85792
2020-10-12,"Newfoundland and Labrador",1,283,0,4,270,46792
2020-10-12,"NorthWest",0,5,0,0,5,5572
2020-10-12,"Nova Scotia",0,1092,0,65,1023,102402
2020-10-12,"Nunavut",0,0,0,0,0,3278
2020-10-12,"Ontario",757,62214,2,3051,50437,4394461
2020-10-12,"Prince Edward Island",0,63,0,0,58,35378
2020-10-12,"Quebec",843,86976,11,5964,72857,1702243
2020-10-12,"Repatriated",0,13,0,0,13,0
2020-10-12,"Saskatchewan",48,2140,0,25,1900,177910
2020-10-12,"Yukon",0,15,0,0,15,3588
2020-10-13,"Alberta",961,20956,4,286,18055,1556275
2020-10-13,"British Columbia",549,10734,5,250,8974,678085
2020-10-13,"Manitoba",124,2779,1,35,1496,213669
2020-10-13,"New Brunswick",6,284,0,2,200,86723
2020-10-13,"Newfoundland and Labrador",0,283,0,4,271,47065
2020-10-13,"NorthWest",0,5,0,0,5,5636
2020-10-13,"Nova Scotia",0,1092,0,65,1023,102842
2020-10-13,"Nunavut",0,0,0,0,0,3278
2020-10-13,"Ontario",925,63139,9,3060,51729,4462167
2020-10-13,"Prince Edward Island",0,63,0,0,60,39839
2020-10-13,"Quebec",815,87791,5,5969,73734,1712824
2020-10-13,"Repatriated",0,13,0,0,13,0
2020-10-13,"Saskatchewan",34,2174,0,25,1911,179463
2020-10-13,"Yukon",0,15,0,0,15,3646
2020-10-14,"Alberta",243,21199,1,287,18223,1571176
2020-10-14,"British Columbia",158,10892,0,250,9112,683531
2020-10-14,"Manitoba",146,2925,2,37,1514,215861
2020-10-14,"New Brunswick",8,292,0,2,200,87677
2020-10-14,"Newfoundland and Labrador",0,283,0,4,271,47366
2020-10-14,"NorthWest",0,5,0,0,5,5685
2020-10-14,"Nova Scotia",0,1092,0,65,1023,103365
2020-10-14,"Nunavut",0,0,0,0,0,3348
2020-10-14,"Ontario",766,63905,2,3062,52512,4494373
2020-10-14,"Prince Edward Island",0,63,0,0,60,39839
2020-10-14,"Quebec",1203,88994,7,5976,74483,1724288
2020-10-14,"Repatriated",0,13,0,0,13,0
2020-10-14,"Saskatchewan",25,2199,0,25,1920,180637
2020-10-14,"Yukon",0,15,0,0,15,3678
2020-10-15,"Alberta",244,21443,1,288,18417,1583918
2020-10-15,"British Columbia",142,11034,0,250,9257,692547
2020-10-15,"Manitoba",173,3098,1,38,1533,217878
2020-10-15,"New Brunswick",0,292,0,2,201,88712
2020-10-15,"Newfoundland and Labrador",1,284,0,4,271,47753
2020-10-15,"NorthWest",0,5,0,0,5,5736
2020-10-15,"Nova Scotia",0,1092,0,65,1024,104010
2020-10-15,"Nunavut",0,0,0,0,0,3348
2020-10-15,"Ontario",711,64616,9,3071,53291,4534334
2020-10-15,"Prince Edward Island",0,63,0,0,60,39839
2020-10-15,"Quebec",969,89963,29,6005,75467,1736616
2020-10-15,"Repatriated",0,13,0,0,13,0
2020-10-15,"Saskatchewan",31,2230,0,25,1936,182263
2020-10-15,"Yukon",0,15,0,0,15,3703
2020-10-16,"Alberta",332,21775,0,288,18651,1598145
2020-10-16,"British Columbia",155,11189,1,251,9387,703402
2020-10-16,"Manitoba",75,3173,0,38,1553,220052
2020-10-16,"New Brunswick",5,297,0,2,203,89852
2020-10-16,"Newfoundland and Labrador",3,287,0,4,271,48093
2020-10-16,"NorthWest",0,5,0,0,5,5772
2020-10-16,"Nova Scotia",1,1093,0,65,1024,104683
2020-10-16,"Nunavut",0,0,0,0,0,3365
2020-10-16,"Ontario",900,65516,10,3081,54004,4572841
2020-10-16,"Prince Edward Island",0,63,0,0,60,39839
2020-10-16,"Quebec",1055,91018,12,6017,76512,1749283
2020-10-16,"Repatriated",0,13,0,0,13,0
2020-10-16,"Saskatchewan",40,2270,0,25,1946,184063
2020-10-16,"Yukon",0,15,0,0,15,3717
2020-10-17,"Alberta",0,21775,0,288,18651,1614217
2020-10-17,"British Columbia",0,11189,0,251,9387,703402
2020-10-17,"Manitoba",85,3258,0,38,1572,222371
2020-10-17,"New Brunswick",8,305,0,2,203,90995
2020-10-17,"Newfoundland and Labrador",0,287,0,4,272,48371
2020-10-17,"NorthWest",0,5,0,0,5,5772
2020-10-17,"Nova Scotia",2,1095,0,65,1025,105487
2020-10-17,"Nunavut",0,0,0,0,0,3365
2020-10-17,"Ontario",619,66135,3,3084,54686,4617563
2020-10-17,"Prince Edward Island",0,63,0,0,60,39839
2020-10-17,"Quebec",1278,92296,14,6031,77602,1762039
2020-10-17,"Repatriated",0,13,0,0,13,0
2020-10-17,"Saskatchewan",35,2305,0,25,1955,185840
2020-10-17,"Yukon",0,15,0,0,15,3717
2020-10-18,"Alberta",0,21775,0,288,18651,1626773
2020-10-18,"British Columbia",0,11189,0,251,9387,703402
2020-10-18,"Manitoba",44,3302,2,40,1587,224885
2020-10-18,"New Brunswick",5,310,1,3,203,92060
2020-10-18,"Newfoundland and Labrador",0,287,0,4,272,48658
2020-10-18,"NorthWest",0,5,0,0,5,5772
2020-10-18,"Nova Scotia",2,1097,0,65,1026,105927
2020-10-18,"Nunavut",0,0,0,0,0,3365
2020-10-18,"Ontario",623,66758,5,3089,55371,4658413
2020-10-18,"Prince Edward Island",0,63,0,0,60,39839
2020-10-18,"Quebec",1093,93389,6,6037,78559,1773248
2020-10-18,"Repatriated",0,13,0,0,13,0
2020-10-18,"Saskatchewan",24,2329,0,25,1963,187761
2020-10-18,"Yukon",0,15,0,0,15,3717
2020-10-19,"Alberta",898,22673,4,292,19243,1640351
2020-10-19,"British Columbia",498,11687,2,253,9753,731319
2020-10-19,"Manitoba",79,3381,2,42,1597,226594
2020-10-19,"New Brunswick",3,313,0,3,207,92899
2020-10-19,"Newfoundland and Labrador",0,287,0,4,272,48868
2020-10-19,"NorthWest",0,5,0,0,5,5872
2020-10-19,"Nova Scotia",0,1097,0,65,1026,106286
2020-10-19,"Nunavut",0,0,0,0,0,3404
2020-10-19,"Ontario",773,67531,5,3094,55978,4690277
2020-10-19,"Prince Edward Island",0,63,0,0,60,39839
2020-10-19,"Quebec",950,94339,6,6043,79529,1782527
2020-10-19,"Repatriated",0,13,0,0,13,0
2020-10-19,"Saskatchewan",66,2395,0,25,1973,189170
2020-10-19,"Yukon",2,17,0,0,15,3751
2020-10-20,"Alberta",323,22996,1,293,19500,1653361
2020-10-20,"British Columbia",167,11854,1,254,9871,736637
2020-10-20,"Manitoba",110,3491,0,42,1703,228713
2020-10-20,"New Brunswick",0,313,0,3,215,93656
2020-10-20,"Newfoundland and Labrador",0,287,0,4,272,49117
2020-10-20,"NorthWest",1,6,0,0,5,5939
2020-10-20,"Nova Scotia",0,1097,0,65,1027,106748
2020-10-20,"Nunavut",0,0,0,0,0,3404
2020-10-20,"Ontario",803,68334,5,3099,56606,4714326
2020-10-20,"Prince Edward Island",1,64,0,0,61,42377
2020-10-20,"Quebec",877,95216,12,6055,80468,1791271
2020-10-20,"Repatriated",0,13,0,0,13,0
2020-10-20,"Saskatchewan",44,2439,0,25,1987,190908
2020-10-20,"Yukon",0,17,0,0,15,3785
2020-10-21,"Alberta",406,23402,3,296,19734,1668277
2020-10-21,"British Columbia",203,12057,2,256,9993,747119
2020-10-21,"Manitoba",135,3626,1,43,1809,230641
2020-10-21,"New Brunswick",6,319,1,4,223,94322
2020-10-21,"Newfoundland and Labrador",0,287,0,4,274,49502
2020-10-21,"NorthWest",2,8,0,0,5,6000
2020-10-21,"Nova Scotia",0,1097,0,65,1027,107310
2020-10-21,"Nunavut",0,0,0,0,0,3404
2020-10-21,"Ontario",817,69151,8,3107,57325,4746972
2020-10-21,"Prince Edward Island",0,64,0,0,61,42377
2020-10-21,"Quebec",1072,96288,19,6074,81267,1802240
2020-10-21,"Repatriated",0,13,0,0,13,0
2020-10-21,"Saskatchewan",57,2496,0,25,2002,192572
2020-10-21,"Yukon",0,17,0,0,15,3814
2020-10-22,"Alberta",427,23829,0,296,20014,1682603
2020-10-22,"British Columbia",274,12331,0,256,10114,757517
2020-10-22,"Manitoba",147,3773,4,47,1920,233222
2020-10-22,"New Brunswick",3,322,0,4,237,95036
2020-10-22,"Newfoundland and Labrador",1,288,0,4,275,49846
2020-10-22,"NorthWest",0,8,0,0,5,6036
2020-10-22,"Nova Scotia",0,1097,0,65,1028,108062
2020-10-22,"Nunavut",0,0,0,0,0,3404
2020-10-22,"Ontario",891,70042,9,3116,58066,4785832
2020-10-22,"Prince Edward Island",0,64,0,0,61,42377
2020-10-22,"Quebec",1033,97321,20,6094,82033,1814069
2020-10-22,"Repatriated",0,13,0,0,13,0
2020-10-22,"Saskatchewan",62,2558,0,25,2024,194064
2020-10-22,"Yukon",0,17,0,0,15,3845
2020-10-23,"Alberta",432,24261,4,300,20310,1697849
2020-10-23,"British Columbia",223,12554,0,256,10247,764099
2020-10-23,"Manitoba",162,3935,1,48,2032,236023
2020-10-23,"New Brunswick",2,324,0,4,245,95584
2020-10-23,"Newfoundland and Labrador",0,288,0,4,275,50177
2020-10-23,"NorthWest",1,9,0,0,5,6149
2020-10-23,"Nova Scotia",0,1097,0,65,1028,108719
2020-10-23,"Nunavut",0,0,0,0,0,3464
2020-10-23,"Ontario",888,70930,7,3123,58799,4825851
2020-10-23,"Prince Edward Island",0,64,0,0,63,42377
2020-10-23,"Quebec",905,98226,12,6106,82792,1826029
2020-10-23,"Repatriated",0,13,0,0,13,0
2020-10-23,"Saskatchewan",33,2591,0,25,2055,195566
2020-10-23,"Yukon",3,20,0,0,15,3857
2020-10-24,"Alberta",0,24261,0,300,20310,1714270
2020-10-24,"British Columbia",0,12554,0,256,10247,764099
2020-10-24,"Manitoba",153,4088,2,50,2116,236023
2020-10-24,"New Brunswick",2,326,0,4,250,96192
2020-10-24,"Newfoundland and Labrador",1,289,0,4,275,50455
2020-10-24,"NorthWest",0,9,0,0,5,6149
2020-10-24,"Nova Scotia",3,1100,0,65,1029,109387
2020-10-24,"Nunavut",0,0,0,0,0,3464
2020-10-24,"Ontario",966,71896,3,3126,59424,4870002
2020-10-24,"Prince Edward Island",0,64,0,0,63,42377
2020-10-24,"Quebec",1009,99235,26,6132,83819,1835921
2020-10-24,"Repatriated",0,13,0,0,13,0
2020-10-24,"Saskatchewan",78,2669,0,25,2070,197497
2020-10-24,"Yukon",0,20,0,0,15,3857
2020-10-25,"Alberta",0,24261,0,300,20310,1731376
2020-10-25,"British Columbia",0,12554,0,256,10247,764099
2020-10-25,"Manitoba",161,4249,4,54,2142,240639
2020-10-25,"New Brunswick",2,328,2,6,257,96747
2020-10-25,"Newfoundland and Labrador",1,290,0,4,275,50682
2020-10-25,"NorthWest",0,9,0,0,5,6149
2020-10-25,"Nova Scotia",0,1100,0,65,1029,109790
2020-10-25,"Nunavut",0,0,0,0,0,3464
2020-10-25,"Ontario",943,72839,6,3132,60160,4908771
2020-10-25,"Prince Edward Island",0,64,0,0,63,42377
2020-10-25,"Quebec",879,100114,11,6143,84828,1846594
2020-10-25,"Repatriated",0,13,0,0,13,0
2020-10-25,"Saskatchewan",60,2729,0,25,2085,199263
2020-10-25,"Yukon",0,20,0,0,15,3857
2020-10-26,"Alberta",1472,25733,7,307,20949,1744042
2020-10-26,"British Columbia",817,13371,3,259,10734,792224
2020-10-26,"Manitoba",99,4348,1,55,2177,242787
2020-10-26,"New Brunswick",3,331,0,6,265,98251
2020-10-26,"Newfoundland and Labrador",1,291,0,4,282,50871
2020-10-26,"NorthWest",0,9,0,0,8,6267
2020-10-26,"Nova Scotia",1,1101,0,65,1031,110133
2020-10-26,"Nunavut",0,0,0,0,0,3501
2020-10-26,"Ontario",916,73755,10,3142,60839,4937423
2020-10-26,"Prince Edward Island",0,64,0,0,63,42377
2020-10-26,"Quebec",808,100922,10,6153,85822,1856752
2020-10-26,"Repatriated",0,13,0,0,13,0
2020-10-26,"Saskatchewan",54,2783,0,25,2108,200849
2020-10-26,"Yukon",2,22,0,0,15,3909
2020-10-27,"Alberta",422,26155,2,309,21108,1753379
2020-10-27,"British Columbia",217,13588,0,259,10954,797381
2020-10-27,"Manitoba",183,4531,3,58,2236,244606
2020-10-27,"New Brunswick",3,334,0,6,273,99756
2020-10-27,"Newfoundland and Labrador",0,291,0,4,283,51177
2020-10-27,"NorthWest",0,9,0,0,8,6298
2020-10-27,"Nova Scotia",1,1102,0,65,1031,110564
2020-10-27,"Nunavut",0,0,0,0,0,3501
2020-10-27,"Ontario",871,74626,2,3144,61530,4961368
2020-10-27,"Prince Edward Island",0,64,0,0,63,44669
2020-10-27,"Quebec",963,101885,19,6172,86786,1865395
2020-10-27,"Repatriated",0,13,0,0,13,0
2020-10-27,"Saskatchewan",58,2841,0,25,2164,203170
2020-10-27,"Yukon",0,22,0,0,15,3946
2020-10-28,"Alberta",410,26565,4,313,21459,1764020
2020-10-28,"British Columbia",287,13875,2,261,11244,806953
2020-10-28,"Manitoba",170,4701,3,61,2306,248077
2020-10-28,"New Brunswick",3,337,0,6,284,100509
2020-10-28,"Newfoundland and Labrador",0,291,0,4,283,51529
2020-10-28,"NorthWest",1,10,0,0,8,6355
2020-10-28,"Nova Scotia",0,1102,0,65,1032,111181
2020-10-28,"Nunavut",0,0,0,0,0,3501
2020-10-28,"Ontario",800,75426,7,3151,62303,4991378
2020-10-28,"Prince Edward Island",0,64,0,0,63,44669
2020-10-28,"Quebec",929,102814,17,6189,87638,1875899
2020-10-28,"Repatriated",0,13,0,0,13,0
2020-10-28,"Saskatchewan",67,2908,0,25,2217,204806
2020-10-28,"Yukon",0,22,0,0,17,4004
2020-10-29,"Alberta",477,27042,5,318,21803,1776206
2020-10-29,"British Columbia",234,14109,1,262,11448,817076
2020-10-29,"Manitoba",193,4894,1,62,2423,251461
2020-10-29,"New Brunswick",4,341,0,6,294,101030
2020-10-29,"Newfoundland and Labrador",0,291,0,4,283,51876
2020-10-29,"NorthWest",0,10,0,0,8,6399
2020-10-29,"Nova Scotia",0,1102,0,65,1033,111825
2020-10-29,"Nunavut",0,0,0,0,0,3501
2020-10-29,"Ontario",992,76418,11,3162,63123,5026999
2020-10-29,"Prince Edward Island",0,64,0,0,63,44669
2020-10-29,"Quebec",1029,103843,25,6214,88442,1885867
2020-10-29,"Repatriated",0,13,0,0,13,0
2020-10-29,"Saskatchewan",82,2990,0,25,2258,206205
2020-10-29,"Yukon",1,23,0,0,17,4031
2020-10-30,"Alberta",622,27664,5,323,22169,1789173
2020-10-30,"British Columbia",272,14381,1,263,11670,827496
2020-10-30,"Manitoba",480,5374,3,65,2572,253357
2020-10-30,"New Brunswick",1,342,0,6,297,101595
2020-10-30,"Newfoundland and Labrador",0,291,0,4,284,52145
2020-10-30,"NorthWest",0,10,0,0,8,6452
2020-10-30,"Nova Scotia",2,1104,0,65,1033,112499
2020-10-30,"Nunavut",0,0,0,0,0,3636
2020-10-30,"Ontario",984,77402,10,3172,63919,5068007
2020-10-30,"Prince Edward Island",0,64,0,0,64,44669
2020-10-30,"Quebec",1109,104952,17,6231,89592,1897168
2020-10-30,"Repatriated",0,13,0,0,13,0
2020-10-30,"Saskatchewan",76,3066,0,25,2299,207666
2020-10-30,"Yukon",0,23,1,1,17,4053
2020-10-31,"Alberta",0,27664,0,323,22169,1802408
2020-10-31,"British Columbia",0,14381,0,263,11670,827496
2020-10-31,"Manitoba",348,5722,4,69,2646,255942
2020-10-31,"New Brunswick",1,343,0,6,299,102163
2020-10-31,"Newfoundland and Labrador",0,291,0,4,284,52445
2020-10-31,"NorthWest",0,10,0,0,8,6452
2020-10-31,"Nova Scotia",5,1109,0,65,1033,113020
2020-10-31,"Nunavut",0,0,0,0,0,3636
2020-10-31,"Ontario",862,78264,6,3178,64717,5109927
2020-10-31,"Prince Edward Island",0,64,0,0,64,44669
2020-10-31,"Quebec",1064,106016,15,6246,90576,1906939
2020-10-31,"Repatriated",0,13,0,0,13,0
2020-10-31,"Saskatchewan",78,3144,0,25,2380,209534
2020-10-31,"Yukon",0,23,0,1,17,4053
2020-11-01,"Alberta",0,27664,0,323,22169,1815588
2020-11-01,"British Columbia",0,14381,0,263,11670,827496
2020-11-01,"Manitoba",312,6034,6,75,2704,259752
2020-11-01,"New Brunswick",1,344,0,6,303,102634
2020-11-01,"Newfoundland and Labrador",0,291,0,4,284,52657
2020-11-01,"NorthWest",0,10,0,0,8,6452
2020-11-01,"Nova Scotia",2,1111,0,65,1033,113450
2020-11-01,"Nunavut",0,0,0,0,0,3636
2020-11-01,"Ontario",930,79194,8,3186,65581,5147060
2020-11-01,"Prince Edward Island",0,64,0,0,64,44669
2020-11-01,"Quebec",965,106981,25,6271,91488,1914757
2020-11-01,"Repatriated",0,13,0,0,13,0
2020-11-01,"Saskatchewan",74,3218,0,25,2395,211354
2020-11-01,"Yukon",0,23,0,1,17,4053
2020-11-02,"Alberta",0,27664,0,323,22169,1826875
2020-11-02,"British Columbia",1120,15501,6,269,12207,852267
2020-11-02,"Manitoba",241,6275,5,80,2740,262571
2020-11-02,"New Brunswick",0,344,0,6,305,103009
2020-11-02,"Newfoundland and Labrador",0,291,0,4,284,52844
2020-11-02,"NorthWest",0,10,0,0,8,6506
2020-11-02,"Nova Scotia",2,1113,0,65,1033,113863
2020-11-02,"Nunavut",0,0,0,0,0,3681
2020-11-02,"Ontario",1122,80316,11,3197,66407,5174968
2020-11-02,"Prince Edward Island",0,64,0,0,64,44669
2020-11-02,"Quebec",1037,108018,12,6283,92396,1925195
2020-11-02,"Repatriated",0,13,0,0,13,0
2020-11-02,"Saskatchewan",73,3291,0,25,2409,212932
2020-11-02,"Yukon",0,23,0,1,17,4053
2020-11-03,"Alberta",2268,29932,15,338,23484,1835293
2020-11-03,"British Columbia",299,15800,3,272,12430,857115
2020-11-03,"Manitoba",102,6377,5,85,2797,265264
2020-11-03,"New Brunswick",0,344,0,6,309,103599
2020-11-03,"Newfoundland and Labrador",0,291,0,4,284,53123
2020-11-03,"NorthWest",0,10,0,0,9,6552
2020-11-03,"Nova Scotia",1,1114,0,65,1033,114316
2020-11-03,"Nunavut",0,0,0,0,0,3681
2020-11-03,"Ontario",1113,81429,15,3212,67244,5200247
2020-11-03,"Prince Edward Island",0,64,0,0,64,46860
2020-11-03,"Quebec",871,108889,34,6317,93316,1925195
2020-11-03,"Repatriated",0,13,0,0,13,0
2020-11-03,"Saskatchewan",80,3371,0,25,2506,214257
2020-11-03,"Yukon",0,23,0,1,20,4092
2020-11-04,"Alberta",515,30447,5,343,23874,1842754
2020-11-04,"British Columbia",335,16135,1,273,12659,864963
2020-11-04,"Manitoba",373,6750,2,87,2892,268504
2020-11-04,"New Brunswick",3,347,0,6,313,104609
2020-11-04,"Newfoundland and Labrador",1,292,0,4,285,53472
2020-11-04,"NorthWest",0,10,0,0,9,6611
2020-11-04,"Nova Scotia",4,1118,0,65,1034,115155
2020-11-04,"Nunavut",0,0,0,0,0,3681
2020-11-04,"Ontario",1015,82444,15,3227,68189,5228814
2020-11-04,"Prince Edward Island",0,64,0,0,64,46860
2020-11-04,"Quebec",1029,109918,33,6350,94101,1923098
2020-11-04,"Repatriated",0,13,0,0,13,0
2020-11-04,"Saskatchewan",36,3407,0,25,2584,214932
2020-11-04,"Yukon",0,23,0,1,20,4114
2020-11-05,"Alberta",0,30447,0,343,23874,1842754
2020-11-05,"British Columbia",425,16560,0,273,12806,877987
2020-11-05,"Manitoba",426,7176,4,91,2920,272901
2020-11-05,"New Brunswick",2,349,0,6,315,105242
2020-11-05,"Newfoundland and Labrador",2,294,0,4,285,53851
2020-11-05,"NorthWest",0,10,0,0,10,6636
2020-11-05,"Nova Scotia",1,1119,0,65,1036,115726
2020-11-05,"Nunavut",0,0,0,0,0,3740
2020-11-05,"Ontario",998,83442,19,3246,69137,5264568
2020-11-05,"Prince Edward Island",0,64,0,0,64,46860
2020-11-05,"Quebec",1138,111056,28,6378,94884,1933553
2020-11-05,"Repatriated",0,13,0,0,13,0
2020-11-05,"Saskatchewan",129,3536,0,25,2634,216492
2020-11-05,"Yukon",0,23,0,1,20,4155
2020-11-06,"Alberta",1411,31858,9,352,24684,1869192
2020-11-06,"British Columbia",589,17149,2,275,13035,888593
2020-11-06,"Manitoba",242,7418,5,96,3037,274342
2020-11-06,"New Brunswick",1,350,0,6,320,105773
2020-11-06,"Newfoundland and Labrador",0,294,0,4,285,54261
2020-11-06,"NorthWest",0,10,0,0,10,6675
2020-11-06,"Nova Scotia",2,1121,0,65,1040,115726
2020-11-06,"Nunavut",1,1,0,0,0,3803
2020-11-06,"Ontario",1069,84511,12,3258,70086,5305836
2020-11-06,"Prince Edward Island",2,66,0,0,64,46860
2020-11-06,"Quebec",1133,112189,24,6402,95956,1943833
2020-11-06,"Repatriated",0,13,0,0,13,0
2020-11-06,"Saskatchewan",86,3622,0,25,2687,217915
2020-11-06,"Yukon",0,23,0,1,20,4164
2020-11-07,"Alberta",0,31858,5,357,24684,1869192
2020-11-07,"British Columbia",567,17716,1,276,13035,888593
2020-11-07,"Manitoba",271,7689,7,103,3126,279917
2020-11-07,"New Brunswick",3,353,0,6,321,106353
2020-11-07,"Newfoundland and Labrador",2,296,0,4,286,54439
2020-11-07,"NorthWest",0,10,0,0,10,6675
2020-11-07,"Nova Scotia",4,1125,0,65,1040,117425
2020-11-07,"Nunavut",0,1,0,0,0,3803
2020-11-07,"Ontario",1209,85720,10,3268,70938,5345001
2020-11-07,"Prince Edward Island",0,66,0,0,64,46860
2020-11-07,"Quebec",1234,113423,29,6431,96831,1954317
2020-11-07,"Repatriated",0,13,0,0,13,0
2020-11-07,"Saskatchewan",116,3738,2,27,2726,219793
2020-11-07,"Yukon",0,23,0,1,20,4164
2020-11-08,"Alberta",0,31858,6,363,24684,1869192
2020-11-08,"British Columbia",0,17716,0,276,13035,888593
2020-11-08,"Manitoba",441,8130,3,106,3175,285269
2020-11-08,"New Brunswick",1,354,0,6,324,106869
2020-11-08,"Newfoundland and Labrador",0,296,0,4,286,54686
2020-11-08,"NorthWest",0,10,0,0,10,6675
2020-11-08,"Nova Scotia",3,1128,0,65,1043,117998
2020-11-08,"Nunavut",1,2,0,0,0,3803
2020-11-08,"Ontario",1150,86870,6,3274,71815,5382578
2020-11-08,"Prince Edward Island",0,66,0,0,64,46860
2020-11-08,"Quebec",1397,114820,9,6440,97789,1965445
2020-11-08,"Repatriated",0,13,0,0,13,0
2020-11-08,"Saskatchewan",159,3897,1,28,2747,221644
2020-11-08,"Yukon",0,23,0,1,20,4164
2020-11-09,"Alberta",2302,34160,7,370,25826,1869192
2020-11-09,"British Columbia",998,18714,5,281,13425,916803
2020-11-09,"Manitoba",365,8495,3,109,3234,288568
2020-11-09,"New Brunswick",1,355,0,6,328,107192
2020-11-09,"Newfoundland and Labrador",0,296,0,4,286,54965
2020-11-09,"NorthWest",0,10,0,0,10,6744
2020-11-09,"Nova Scotia",1,1129,0,65,1048,118752
2020-11-09,"Nunavut",0,2,0,0,0,3803
2020-11-09,"Ontario",1522,88392,16,3290,72636,5410979
2020-11-09,"Prince Edward Island",0,66,0,0,64,46860
2020-11-09,"Quebec",1169,115989,15,6455,98740,1974619
2020-11-09,"Repatriated",0,13,0,0,13,0
2020-11-09,"Saskatchewan",191,4088,1,29,2769,223259
2020-11-09,"Yukon",0,23,0,1,21,4197
2020-11-10,"Alberta",713,34873,6,376,26407,1869192
2020-11-10,"British Columbia",525,19239,3,284,13704,922626
2020-11-10,"Manitoba",382,8877,5,114,3374,290560
2020-11-10,"New Brunswick",0,355,0,6,332,107738
2020-11-10,"Newfoundland and Labrador",0,296,0,4,286,55236
2020-11-10,"NorthWest",0,10,0,0,10,6792
