"country","date","cases"
"United Kingdom","2020-10-28",0
"United Kingdom","2020-10-29",0
"United Kingdom","2020-10-30",1
"United Kingdom","2020-10-31",0
"United Kingdom","2020-11-01",0
"United Kingdom","2020-11-02",2
"United Kingdom","2020-11-03",1
"United Kingdom","2020-11-04",1
"United Kingdom","2020-11-05",0
"United Kingdom","2020-11-06",0
"United Kingdom","2020-11-07",0
"United Kingdom","2020-11-08",0
"United Kingdom","2020-11-09",0
"United Kingdom","2020-11-10",2
"United Kingdom","2020-11-11",2
"United Kingdom","2020-11-12",2
"United Kingdom","2020-11-13",0
"United Kingdom","2020-11-14",0
"United Kingdom","2020-11-15",0
"United Kingdom","2020-11-16",0
"United Kingdom","2020-11-17",1
"United Kingdom","2020-11-18",0
"United Kingdom","2020-11-19",2
"United Kingdom","2020-11-20",2
"United Kingdom","2020-11-21",0
"United Kingdom","2020-11-22",0
"United Kingdom","2020-11-23",1
"United Kingdom","2020-11-24",0
"United Kingdom","2020-11-25",0
"United Kingdom","2020-11-26",0
"United Kingdom","2020-11-27",0
"United Kingdom","2020-11-28",0
"United Kingdom","2020-11-29",0
"United Kingdom","2020-11-30",0
"United Kingdom","2020-12-01",0
"United Kingdom","2020-12-02",0
"United Kingdom","2020-12-03",0
"United Kingdom","2020-12-04",1
"United Kingdom","2020-12-05",0
"United Kingdom","2020-12-06",0
"United Kingdom","2020-12-07",0
"United Kingdom","2020-12-08",0
"United Kingdom","2020-12-09",0
"United Kingdom","2020-12-10",0
"United Kingdom","2020-12-11",0
"United Kingdom","2020-12-12",0
"United Kingdom","2020-12-13",0
"United Kingdom","2020-12-14",3
"United Kingdom","2020-12-15",0
"United Kingdom","2020-12-16",0
"United Kingdom","2020-12-17",0
"United Kingdom","2020-12-18",0
"United Kingdom","2020-12-19",0
"United Kingdom","2020-12-20",0
"United Kingdom","2020-12-21",1
"United Kingdom","2020-12-22",0
"United Kingdom","2020-01-22",0
"United Kingdom","2020-01-23",0
"United Kingdom","2020-01-24",0
"United Kingdom","2020-01-25",0
"United Kingdom","2020-01-26",0
"United Kingdom","2020-01-27",0
"United Kingdom","2020-01-28",0
"United Kingdom","2020-01-29",0
"United Kingdom","2020-01-30",0
"United Kingdom","2020-01-31",0
"United Kingdom","2020-02-01",0
"United Kingdom","2020-02-02",0
"United Kingdom","2020-02-03",0
"United Kingdom","2020-02-04",0
"United Kingdom","2020-02-05",0
"United Kingdom","2020-02-06",0
"United Kingdom","2020-02-07",0
"United Kingdom","2020-02-08",0
"United Kingdom","2020-02-09",0
"United Kingdom","2020-02-10",0
"United Kingdom","2020-02-11",0
"United Kingdom","2020-02-12",0
"United Kingdom","2020-02-13",0
"United Kingdom","2020-02-14",0
"United Kingdom","2020-02-15",0
"United Kingdom","2020-02-16",0
"United Kingdom","2020-02-17",0
"United Kingdom","2020-02-18",0
"United Kingdom","2020-02-19",0
"United Kingdom","2020-02-20",0
"United Kingdom","2020-02-21",0
"United Kingdom","2020-02-22",0
"United Kingdom","2020-02-23",0
"United Kingdom","2020-02-24",0
"United Kingdom","2020-02-25",0
"United Kingdom","2020-02-26",0
"United Kingdom","2020-02-27",0
"United Kingdom","2020-02-28",0
"United Kingdom","2020-02-29",0
"United Kingdom","2020-03-01",0
"United Kingdom","2020-03-02",0
"United Kingdom","2020-03-03",0
"United Kingdom","2020-03-04",0
"United Kingdom","2020-03-05",0
"United Kingdom","2020-03-06",0
"United Kingdom","2020-03-07",0
"United Kingdom","2020-03-08",0
"United Kingdom","2020-03-09",0
"United Kingdom","2020-03-10",0
"United Kingdom","2020-03-11",0
"United Kingdom","2020-03-12",0
"United Kingdom","2020-03-13",0
"United Kingdom","2020-03-14",0
"United Kingdom","2020-03-15",0
"United Kingdom","2020-03-16",0
"United Kingdom","2020-03-17",0
"United Kingdom","2020-03-18",1
"United Kingdom","2020-03-19",0
"United Kingdom","2020-03-20",0
"United Kingdom","2020-03-21",0
"United Kingdom","2020-03-22",0
"United Kingdom","2020-03-23",0
"United Kingdom","2020-03-24",0
"United Kingdom","2020-03-25",0
"United Kingdom","2020-03-26",4
"United Kingdom","2020-03-27",0
"United Kingdom","2020-03-28",0
"United Kingdom","2020-03-29",0
"United Kingdom","2020-03-30",0
"United Kingdom","2020-03-31",0
"United Kingdom","2020-04-01",0
"United Kingdom","2020-04-02",0
"United Kingdom","2020-04-03",1
"United Kingdom","2020-04-04",0
"United Kingdom","2020-04-05",0
"United Kingdom","2020-04-06",0
"United Kingdom","2020-04-07",3
"United Kingdom","2020-04-08",0
"United Kingdom","2020-04-09",0
"United Kingdom","2020-04-10",0
"United Kingdom","2020-04-11",0
"United Kingdom","2020-04-12",0
"United Kingdom","2020-04-13",2
"United Kingdom","2020-04-14",0
"United Kingdom","2020-04-15",0
"United Kingdom","2020-04-16",0
"United Kingdom","2020-04-17",0
"United Kingdom","2020-04-18",0
"United Kingdom","2020-04-19",0
"United Kingdom","2020-04-20",0
"United Kingdom","2020-04-21",0
"United Kingdom","2020-04-22",0
"United Kingdom","2020-04-23",0
"United Kingdom","2020-04-24",0
"United Kingdom","2020-04-25",0
"United Kingdom","2020-04-26",0
"United Kingdom","2020-04-27",0
"United Kingdom","2020-04-28",0
"United Kingdom","2020-04-29",0
"United Kingdom","2020-04-30",0
"United Kingdom","2020-05-01",0
"United Kingdom","2020-05-02",0
"United Kingdom","2020-05-03",0
"United Kingdom","2020-05-04",0
"United Kingdom","2020-05-05",0
"United Kingdom","2020-05-06",0
"United Kingdom","2020-05-07",0
"United Kingdom","2020-05-08",0
"United Kingdom","2020-05-09",0
"United Kingdom","2020-05-10",0
"United Kingdom","2020-05-11",0
"United Kingdom","2020-05-12",0
"United Kingdom","2020-05-13",0
"United Kingdom","2020-05-14",0
"United Kingdom","2020-05-15",0
"United Kingdom","2020-05-16",0
"United Kingdom","2020-05-17",0
"United Kingdom","2020-05-18",0
"United Kingdom","2020-05-19",0
"United Kingdom","2020-05-20",0
"United Kingdom","2020-05-21",0
"United Kingdom","2020-05-22",0
"United Kingdom","2020-05-23",0
"United Kingdom","2020-05-24",0
"United Kingdom","2020-05-25",0
"United Kingdom","2020-05-26",0
"United Kingdom","2020-05-27",0
"United Kingdom","2020-05-28",0
"United Kingdom","2020-05-29",0
"United Kingdom","2020-05-30",0
"United Kingdom","2020-05-31",0
"United Kingdom","2020-06-01",0
"United Kingdom","2020-06-02",0
"United Kingdom","2020-06-03",0
"United Kingdom","2020-06-04",0
"United Kingdom","2020-06-05",0
"United Kingdom","2020-06-06",0
"United Kingdom","2020-06-07",0
"United Kingdom","2020-06-08",0
"United Kingdom","2020-06-09",0
"United Kingdom","2020-06-10",0
"United Kingdom","2020-06-11",0
"United Kingdom","2020-06-12",0
"United Kingdom","2020-06-13",0
"United Kingdom","2020-06-14",0
"United Kingdom","2020-06-15",0
"United Kingdom","2020-06-16",0
"United Kingdom","2020-06-17",0
"United Kingdom","2020-06-18",0
"United Kingdom","2020-06-19",0
"United Kingdom","2020-06-20",0
"United Kingdom","2020-06-21",0
"United Kingdom","2020-06-22",0
"United Kingdom","2020-06-23",0
"United Kingdom","2020-06-24",0
"United Kingdom","2020-06-25",0
"United Kingdom","2020-06-26",0
"United Kingdom","2020-06-27",0
"United Kingdom","2020-06-28",0
"United Kingdom","2020-06-29",0
"United Kingdom","2020-06-30",0
"United Kingdom","2020-07-01",0
"United Kingdom","2020-07-02",0
"United Kingdom","2020-07-03",0
"United Kingdom","2020-07-04",0
"United Kingdom","2020-07-05",0
"United Kingdom","2020-07-06",0
"United Kingdom","2020-07-07",0
"United Kingdom","2020-07-08",0
"United Kingdom","2020-07-09",0
"United Kingdom","2020-07-10",0
"United Kingdom","2020-07-11",1
"United Kingdom","2020-07-12",0
"United Kingdom","2020-07-13",0
"United Kingdom","2020-07-14",0
"United Kingdom","2020-07-15",0
"United Kingdom","2020-07-16",0
"United Kingdom","2020-07-17",0
"United Kingdom","2020-07-18",0
"United Kingdom","2020-07-19",0
"United Kingdom","2020-07-20",0
"United Kingdom","2020-07-21",0
"United Kingdom","2020-07-22",0
"United Kingdom","2020-07-23",0
"United Kingdom","2020-07-24",0
"United Kingdom","2020-07-25",0
"United Kingdom","2020-07-26",0
"United Kingdom","2020-07-27",0
"United Kingdom","2020-07-28",0
"United Kingdom","2020-07-29",0
"United Kingdom","2020-07-30",0
"United Kingdom","2020-07-31",0
"United Kingdom","2020-08-01",0
"United Kingdom","2020-08-02",1
"United Kingdom","2020-08-03",0
"United Kingdom","2020-08-04",0
"United Kingdom","2020-08-05",0
"United Kingdom","2020-08-06",0
"United Kingdom","2020-08-07",0
"United Kingdom","2020-08-08",0
"United Kingdom","2020-08-09",0
"United Kingdom","2020-08-10",0
"United Kingdom","2020-08-11",0
"United Kingdom","2020-08-12",0
"United Kingdom","2020-08-13",0
"United Kingdom","2020-08-14",0
"United Kingdom","2020-08-15",0
"United Kingdom","2020-08-16",0
"United Kingdom","2020-08-17",0
"United Kingdom","2020-08-18",0
"United Kingdom","2020-08-19",0
"United Kingdom","2020-08-20",0
"United Kingdom","2020-08-21",0
"United Kingdom","2020-08-22",0
"United Kingdom","2020-08-23",0
"United Kingdom","2020-08-24",0
"United Kingdom","2020-08-25",0
"United Kingdom","2020-08-26",0
"United Kingdom","2020-08-27",0
"United Kingdom","2020-08-28",0
"United Kingdom","2020-08-29",0
"United Kingdom","2020-08-30",0
"United Kingdom","2020-08-31",0
"United Kingdom","2020-09-01",0
"United Kingdom","2020-09-02",0
"United Kingdom","2020-09-03",0
"United Kingdom","2020-09-04",0
"United Kingdom","2020-09-05",0
"United Kingdom","2020-09-06",0
"United Kingdom","2020-09-07",0
"United Kingdom","2020-09-08",0
"United Kingdom","2020-09-09",0
"United Kingdom","2020-09-10",0
"United Kingdom","2020-09-11",0
"United Kingdom","2020-09-12",0
"United Kingdom","2020-09-13",0
"United Kingdom","2020-09-14",0
"United Kingdom","2020-09-15",0
"United Kingdom","2020-09-16",0
"United Kingdom","2020-09-17",0
"United Kingdom","2020-09-18",0
"United Kingdom","2020-09-19",0
"United Kingdom","2020-09-20",0
"United Kingdom","2020-09-21",0
"United Kingdom","2020-09-22",0
"United Kingdom","2020-09-23",0
"United Kingdom","2020-09-24",0
"United Kingdom","2020-09-25",0
"United Kingdom","2020-09-26",0
"United Kingdom","2020-09-27",0
"United Kingdom","2020-09-28",0
"United Kingdom","2020-09-29",0
"United Kingdom","2020-09-30",0
"United Kingdom","2020-10-01",0
"United Kingdom","2020-10-02",0
"United Kingdom","2020-10-03",0
"United Kingdom","2020-10-04",0
"United Kingdom","2020-10-05",0
"United Kingdom","2020-10-06",0
"United Kingdom","2020-10-07",0
"United Kingdom","2020-10-08",0
"United Kingdom","2020-10-09",0
"United Kingdom","2020-10-10",0
"United Kingdom","2020-10-11",0
"United Kingdom","2020-10-12",0
"United Kingdom","2020-10-13",0
"United Kingdom","2020-10-14",0
"United Kingdom","2020-10-15",0
"United Kingdom","2020-10-16",0
"United Kingdom","2020-10-17",0
"United Kingdom","2020-10-18",0
"United Kingdom","2020-10-19",0
"United Kingdom","2020-10-20",0
"United Kingdom","2020-10-21",0
"United Kingdom","2020-10-22",0
"United Kingdom","2020-10-23",0
"United Kingdom","2020-10-24",0
"United Kingdom","2020-10-25",0
"United Kingdom","2020-10-26",0
"United Kingdom","2020-10-27",0
"United Kingdom","2020-10-28",0
"United Kingdom","2020-10-29",0
"United Kingdom","2020-10-30",0
"United Kingdom","2020-10-31",0
"United Kingdom","2020-11-01",0
"United Kingdom","2020-11-02",0
"United Kingdom","2020-11-03",0
"United Kingdom","2020-11-04",0
"United Kingdom","2020-11-05",0
"United Kingdom","2020-11-06",0
"United Kingdom","2020-11-07",0
"United Kingdom","2020-11-08",0
"United Kingdom","2020-11-09",0
"United Kingdom","2020-11-10",0
"United Kingdom","2020-11-11",0
"United Kingdom","2020-11-12",0
"United Kingdom","2020-11-13",0
"United Kingdom","2020-11-14",0
"United Kingdom","2020-11-15",0
"United Kingdom","2020-11-16",0
"United Kingdom","2020-11-17",0
"United Kingdom","2020-11-18",0
"United Kingdom","2020-11-19",0
"United Kingdom","2020-11-20",0
"United Kingdom","2020-11-21",0
"United Kingdom","2020-11-22",0
"United Kingdom","2020-11-23",0
"United Kingdom","2020-11-24",0
"United Kingdom","2020-11-25",0
"United Kingdom","2020-11-26",0
"United Kingdom","2020-11-27",0
"United Kingdom","2020-11-28",0
"United Kingdom","2020-11-29",0
"United Kingdom","2020-11-30",0
"United Kingdom","2020-12-01",0
"United Kingdom","2020-12-02",0
"United Kingdom","2020-12-03",0
"United Kingdom","2020-12-04",0
"United Kingdom","2020-12-05",0
"United Kingdom","2020-12-06",0
"United Kingdom","2020-12-07",0
"United Kingdom","2020-12-08",0
"United Kingdom","2020-12-09",0
"United Kingdom","2020-12-10",0
"United Kingdom","2020-12-11",0
"United Kingdom","2020-12-12",0
"United Kingdom","2020-12-13",0
"United Kingdom","2020-12-14",0
"United Kingdom","2020-12-15",0
"United Kingdom","2020-12-16",0
"United Kingdom","2020-12-17",0
"United Kingdom","2020-12-18",0
"United Kingdom","2020-12-19",0
"United Kingdom","2020-12-20",0
"United Kingdom","2020-12-21",0
"United Kingdom","2020-12-22",0
"Australia","2020-01-22",0
"Australia","2020-01-23",0
"Australia","2020-01-24",0
"Australia","2020-01-25",0
"Australia","2020-01-26",3
"Australia","2020-01-27",1
"Australia","2020-01-28",0
"Australia","2020-01-29",0
"Australia","2020-01-30",0
"Australia","2020-01-31",0
"Australia","2020-02-01",0
"Australia","2020-02-02",0
"Australia","2020-02-03",0
"Australia","2020-02-04",0
"Australia","2020-02-05",0
"Australia","2020-02-06",0
"Australia","2020-02-07",0
"Australia","2020-02-08",0
"Australia","2020-02-09",0
"Australia","2020-02-10",0
"Australia","2020-02-11",0
"Australia","2020-02-12",0
"Australia","2020-02-13",0
"Australia","2020-02-14",0
"Australia","2020-02-15",0
"Australia","2020-02-16",0
"Australia","2020-02-17",0
"Australia","2020-02-18",0
"Australia","2020-02-19",0
"Australia","2020-02-20",0
"Australia","2020-02-21",0
"Australia","2020-02-22",0
"Australia","2020-02-23",0
"Australia","2020-02-24",0
"Australia","2020-02-25",0
"Australia","2020-02-26",0
"Australia","2020-02-27",0
"Australia","2020-02-28",0
"Australia","2020-02-29",0
"Australia","2020-03-01",2
"Australia","2020-03-02",0
"Australia","2020-03-03",7
"Australia","2020-03-04",9
"Australia","2020-03-05",0
"Australia","2020-03-06",4
"Australia","2020-03-07",2
"Australia","2020-03-08",10
"Australia","2020-03-09",10
"Australia","2020-03-10",7
"Australia","2020-03-11",10
"Australia","2020-03-12",0
"Australia","2020-03-13",27
"Australia","2020-03-14",20
"Australia","2020-03-15",22
"Australia","2020-03-16",37
"Australia","2020-03-17",39
"Australia","2020-03-18",57
"Australia","2020-03-19",40
"Australia","2020-03-20",46
"Australia","2020-03-21",83
"Australia","2020-03-22",233
"Australia","2020-03-23",0
"Australia","2020-03-24",149
"Australia","2020-03-25",211
"Australia","2020-03-26",190
"Australia","2020-03-27",186
"Australia","2020-03-28",212
"Australia","2020-03-29",174
"Australia","2020-03-30",241
"Australia","2020-03-31",0
"Australia","2020-04-01",150
"Australia","2020-04-02",116
"Australia","2020-04-03",91
"Australia","2020-04-04",104
"Australia","2020-04-05",87
"Australia","2020-04-06",57
"Australia","2020-04-07",49
"Australia","2020-04-08",48
"Australia","2020-04-09",39
"Australia","2020-04-10",49
"Australia","2020-04-11",35
"Australia","2020-04-12",0
"Australia","2020-04-13",6
"Australia","2020-04-14",7
"Australia","2020-04-15",16
"Australia","2020-04-16",11
"Australia","2020-04-17",29
"Australia","2020-04-18",10
"Australia","2020-04-19",21
"Australia","2020-04-20",6
"Australia","2020-04-21",6
"Australia","2020-04-22",2
"Australia","2020-04-23",5
"Australia","2020-04-24",6
"Australia","2020-04-25",12
"Australia","2020-04-26",8
"Australia","2020-04-27",2
"Australia","2020-04-28",12
"Australia","2020-04-29",0
"Australia","2020-04-30",9
"Australia","2020-05-01",5
"Australia","2020-05-02",5
"Australia","2020-05-03",-2
"Australia","2020-05-04",2
"Australia","2020-05-05",7
"Australia","2020-05-06",2
"Australia","2020-05-07",3
"Australia","2020-05-08",4
"Australia","2020-05-09",2
"Australia","2020-05-10",0
"Australia","2020-05-11",0
"Australia","2020-05-12",6
"Australia","2020-05-13",4
"Australia","2020-05-14",8
"Australia","2020-05-15",3
"Australia","2020-05-16",1
"Australia","2020-05-17",1
"Australia","2020-05-18",2
"Australia","2020-05-19",3
"Australia","2020-05-20",1
"Australia","2020-05-21",2
"Australia","2020-05-22",2
"Australia","2020-05-23",1
"Australia","2020-05-24",3
"Australia","2020-05-25",2
"Australia","2020-05-26",-3
"Australia","2020-05-27",1
"Australia","2020-05-28",2
"Australia","2020-05-29",0
"Australia","2020-05-30",3
"Australia","2020-05-31",3
"Australia","2020-06-01",6
"Australia","2020-06-02",0
"Australia","2020-06-03",2
"Australia","2020-06-04",4
"Australia","2020-06-05",0
"Australia","2020-06-06",-1
"Australia","2020-06-07",3
"Australia","2020-06-08",2
"Australia","2020-06-09",3
"Australia","2020-06-10",0
"Australia","2020-06-11",-2
"Australia","2020-06-12",4
"Australia","2020-06-13",9
"Australia","2020-06-14",3
"Australia","2020-06-15",3
"Australia","2020-06-16",1
"Australia","2020-06-17",2
"Australia","2020-06-18",6
"Australia","2020-06-19",1
"Australia","2020-06-20",5
"Australia","2020-06-21",2
"Australia","2020-06-22",-1
"Australia","2020-06-23",9
"Australia","2020-06-24",3
"Australia","2020-06-25",6
"Australia","2020-06-26",6
"Australia","2020-06-27",3
"Australia","2020-06-28",7
"Australia","2020-06-29",5
"Australia","2020-06-30",14
"Australia","2020-07-01",8
"Australia","2020-07-02",0
"Australia","2020-07-03",194
"Australia","2020-07-04",14
"Australia","2020-07-05",10
"Australia","2020-07-06",4
"Australia","2020-07-07",7
"Australia","2020-07-08",13
"Australia","2020-07-09",14
"Australia","2020-07-10",7
"Australia","2020-07-11",4
"Australia","2020-07-12",14
"Australia","2020-07-13",13
"Australia","2020-07-14",12
"Australia","2020-07-15",10
"Australia","2020-07-16",8
"Australia","2020-07-17",15
"Australia","2020-07-18",18
"Australia","2020-07-19",20
"Australia","2020-07-20",11
"Australia","2020-07-21",15
"Australia","2020-07-22",19
"Australia","2020-07-23",7
"Australia","2020-07-24",14
"Australia","2020-07-25",14
"Australia","2020-07-26",17
"Australia","2020-07-27",14
"Australia","2020-07-28",19
"Australia","2020-07-29",18
"Australia","2020-07-30",20
"Australia","2020-07-31",17
"Australia","2020-08-01",11
"Australia","2020-08-02",13
"Australia","2020-08-03",12
"Australia","2020-08-04",11
"Australia","2020-08-05",12
"Australia","2020-08-06",10
"Australia","2020-08-07",9
"Australia","2020-08-08",10
"Australia","2020-08-09",14
"Australia","2020-08-10",22
"Australia","2020-08-11",18
"Australia","2020-08-12",12
"Australia","2020-08-13",9
"Australia","2020-08-14",9
"Australia","2020-08-15",5
"Australia","2020-08-16",7
"Australia","2020-08-17",2
"Australia","2020-08-18",7
"Australia","2020-08-19",5
"Australia","2020-08-20",1
"Australia","2020-08-21",9
"Australia","2020-08-22",4
"Australia","2020-08-23",3
"Australia","2020-08-24",3
"Australia","2020-08-25",6
"Australia","2020-08-26",9
"Australia","2020-08-27",13
"Australia","2020-08-28",14
"Australia","2020-08-29",7
"Australia","2020-08-30",10
"Australia","2020-08-31",13
